chr	start	stop	centre	dist
chr15	75719773	75720325	75720049.0	-19897.0
chr6	28092420	28092587	28092503.5	6541.5
chrX	134572942	134573146	134573044.0	1296896.5
chr1	68086523	68086718	68086620.5	1001269.5
chr6	85184844	85185161	85185002.5	-98119.0
chr8	49888562	49888803	49888682.5	1089416.5
chrX	96412220	96412671	96412445.5	-1258762.5
chr4	85050746	85050987	85050866.5	-548802.5
chr7	36078554	36078717	36078635.5	-24664.5
chr18	22376202	22376291	22376246.5	917564.0
chr8	61537642	61537745	61537693.5	1406602.5
chr3	52991717	52991798	52991757.5	202110.0
chr7	65675923	65676037	65675980.0	21384.0
chr14	100435138	100435836	100435487.0	772211.0
chr2	60647391	60647615	60647503.0	684303.5
chr1	65165168	65165376	65165272.0	-67917.5
chr3	151746563	151746749	151746656.0	-155313.5
chr9	8588664	8588807	8588735.5	454340.0
chr3	41300669	41301062	41300865.5	317697.5
chr3	132522605	132523294	132522949.5	176181.5
chr10	24860052	24860356	24860204.0	-156600.0
chr18	22582490	22582614	22582552.0	1123869.5
chr8	20001974	20002131	20002052.5	1089653.5
chr9	82997607	82997699	82997653.0	-730716.0
chrX	96992646	96992770	96992708.0	-678500.0
chrX	91267940	91268183	91268061.5	15494.5
chrX	97182076	97182508	97182292.0	-488916.0
chr16	84276219	84277085	84276652.0	-459017.5
chr6	39298161	39298751	39298456.0	-29134.5
chrX	138903644	138904618	138904131.0	-70862.0
chr15	25341866	25342425	25342145.5	-210110.5
chr19	57113858	57113974	57113916.0	217300.5
chrX	70985222	70985553	70985387.5	23624.5
chr15	79835897	79836054	79835975.5	77604.5
chr7	98434202	98434500	98434351.0	809678.0
chr9	65043637	65043846	65043741.5	-562.0
chrX	138988240	138988566	138988403.0	13410.0
chr10	85915185	85915776	85915480.5	-252677.5
chr9	16403789	16403945	16403867.0	1241703.5
chr3	104617699	104618148	104617923.5	-3272.5
chr1	175864103	175864282	175864192.5	89145.0
chr6	85104027	85104267	85104147.0	-178974.5
chr15	88694022	88695034	88694528.0	-27124.5
chr3	95799865	95800267	95800066.0	45021.5
chr15	66863933	66864028	66863980.5	-7087.0
chr2	134375437	134375530	134375483.5	-94151.0
chr16	25524536	25524971	25524753.5	465463.5
chr2	77654007	77654250	77654128.5	-130010.5
chrX	92041908	92042583	92042245.5	-47628.5
chr1	55099455	55099544	55099499.5	-10135.0
chrX	55642753	55642860	55642806.5	883170.0
chr15	79439751	79439968	79439859.5	63019.0
chr17	56901298	56901937	56901617.5	-31646.5
chr7	38626943	38627117	38627030.0	-219321.0
chr8	93357974	93358166	93358070.0	5318.0
chr9	114689230	114689450	114689340.0	-8620.0
chr3	103105697	103105829	103105763.0	21810.5
chr8	98239459	98240529	98239994.0	13156.5
chr16	16088555	16088783	16088669.0	-15862.0
chr6	101931722	101931960	101931841.0	-574848.5
chr17	16134305	16134500	16134402.5	282038.0
chr18	59185945	59186765	59186355.0	-1454476.0
chr3	38784325	38786204	38785264.5	401520.5
chr9	35331576	35331983	35331779.5	-35344.0
chr18	38873882	38874085	38873983.5	-278721.0
chr7	116862896	116863026	116862961.0	-32706.0
chr17	81098425	81098633	81098529.0	325616.5
chr18	67292879	67293841	67293360.0	-418696.5
chrX	100672515	100673311	100672913.0	-870782.0
chr9	89835385	89835557	89835471.0	-186036.0
chr14	56380979	56381409	56381194.0	90345.5
chr3	136677998	136678119	136678058.5	253382.0
chr3	57408612	57408856	57408734.0	-46730.0
chr3	85577480	85577580	85577530.0	48302.0
chr8	89485239	89485335	89485287.0	1120559.0
chr3	97232803	97232929	97232866.0	-180861.5
chr2	156301125	156301357	156301241.0	82573.5
chr5	143899393	143899720	143899556.5	25094.0
chr8	58939520	58939660	58939590.0	-1051130.5
chr8	60692504	60692613	60692558.5	561467.5
chrX	154005655	154005897	154005776.0	-1543023.5
chr8	51067138	51067266	51067202.0	2267936.0
chr14	73909569	73910554	73910061.5	125107.5
chrX	137133420	137134339	137133879.5	61505.5
chr18	76781560	76781908	76781734.0	243170.0
chr8	131379654	131379746	131379700.0	1884811.0
chr11	16709393	16709619	16709506.0	-141816.5
chr9	32693838	32694177	32694007.5	364967.5
chrX	122846230	122846579	122846404.5	2120283.0
chr16	73006200	73006398	73006299.0	-2337616.5
chr3	127951061	127951147	127951104.0	352262.0
chr9	96003332	96003513	96003422.5	148156.0
chr11	67072478	67072608	67072543.0	206487.0
chr3	9515937	9516286	9516111.5	15184.0
chr15	74892582	74892691	74892636.5	93832.0
chr18	88498659	88498836	88498747.5	-425682.5
chr17	43298431	43298588	43298509.5	136280.5
chr1	129995064	129995410	129995237.0	-4458.0
chr9	58466501	58466684	58466592.5	404776.0
chr2	116505448	116505540	116505494.0	-319274.0
chr18	37181853	37182214	37182033.5	220594.5
chr1	155748336	155748780	155748558.0	664.5
chrX	42443945	42444101	42444023.0	3057502.5
chr14	97568855	97569450	97569152.5	539503.0
chr3	45585700	45585802	45585751.0	4602583.0
chr8	96711177	96711629	96711403.0	-18452.0
chr14	21549291	21549391	21549341.0	34762.5
chr14	99519246	99519535	99519390.5	20360.0
chr14	104118415	104118775	104118595.0	373279.0
chr7	56933843	56934148	56933995.5	-99724.0
chr17	48147334	48147543	48147438.5	101041.0
chr18	62070735	62071617	62071176.0	-41326.5
chr3	44408534	44408930	44408732.0	3425564.0
chr3	66786286	66786818	66786552.0	1310.5
chr8	87493161	87493784	87493472.5	-28473.0
chr11	18270972	18271161	18271066.5	1159297.0
chr19	28621562	28621696	28621629.0	-443586.5
chr6	38276733	38276874	38276803.5	10572.0
chr11	32057804	32057956	32057880.0	-68626.5
chr7	26194249	26194400	26194324.5	13495.0
chr19	45188364	45188728	45188546.0	-322161.0
chr14	97832456	97832831	97832643.5	802994.0
chr6	98750156	98750404	98750280.0	-1487275.0
chr9	98764988	98765981	98765484.5	-114906.0
chr8	126261070	126261217	126261143.5	-122105.5
chr17	83971801	83971960	83971880.5	10165.0
chr2	33514856	33514996	33514926.0	-227836.0
chr2	129070601	129070790	129070695.5	-18409.5
chr8	44373368	44373600	44373484.0	1913481.5
chr5	126947626	126947744	126947685.0	1195529.5
chr7	3300888	3301257	3301072.5	79807.0
chr17	93289390	93289658	93289524.0	-1631925.5
chr7	119571263	119571513	119571388.0	391927.0
chr9	91433172	91433362	91433267.0	-1003930.0
chr13	112694983	112695938	112695460.5	-163.5
chr7	88446373	88446470	88446421.5	308012.5
chr10	43986372	43986673	43986522.5	-1499.5
chr12	103625521	103625788	103625654.5	-33290.5
chr9	44302416	44302690	44302553.0	-71013.5
chr3	135256593	135257066	135256829.5	-97389.5
chr11	6271828	6271959	6271893.5	5810.0
chr5	5618462	5618595	5618528.5	44424.0
chr7	70370669	70370830	70370749.5	-671157.5
chr1	6473475	6473617	6473546.0	-605321.5
chrX	159293147	159293321	159293234.0	6523.5
chr3	105362577	105362722	105362649.5	-127598.5
chrX	155281540	155281712	155281626.0	-267173.5
chr17	85418297	85418411	85418354.0	-52.0
chr4	141093912	141094993	141094452.5	-14089.5
chr16	38399661	38399896	38399778.5	-122968.0
chr8	48143870	48144778	48144324.0	441473.0
chr13	88206778	88207091	88206934.5	-1821929.5
chr17	24551782	24551962	24551872.0	417.5
chr11	42912452	42912590	42912521.0	-327347.5
chr8	117720908	117721039	117720973.5	1561520.5
chrX	114420261	114420409	114420335.0	2453848.0
chr14	65950966	65951122	65951044.0	-11711.5
chr14	79973093	79973610	79973351.5	146942.5
chr15	95407408	95407625	95407516.5	-698962.0
chr8	37024965	37025078	37025021.5	-321822.0
chr19	55488649	55488781	55488715.0	81420.0
chr2	173775512	173775671	173775591.5	-160423.5
chr3	104973518	104973607	104973562.5	117671.5
chr9	80581913	80582456	80582184.5	569504.5
chr10	59703224	59703488	59703356.0	237706.0
chr15	94770990	94771087	94771038.5	350920.5
chr16	30285725	30286079	30285902.0	33539.0
chr14	43390763	43390872	43390817.5	1598331.0
chrX	19567491	19567581	19567536.0	-21950.5
chr15	84016531	84017180	84016855.5	18640.5
chrX	80056361	80056599	80056480.0	4217798.0
chr15	99602002	99602141	99602071.5	45909.5
chr3	96262944	96263390	96263167.0	23449.5
chr5	37141709	37141920	37141814.5	58978.5
chrX	102291803	102291997	102291900.0	16705.0
chr13	93380431	93382175	93381303.0	279.5
chr2	25256411	25256587	25256499.0	44580.5
chr1	31452178	31452265	31452221.5	-2136032.0
chr14	97953956	97954444	97954200.0	924550.5
chr16	96045173	96045630	96045401.5	-1685.0
chr17	57908772	57908891	57908831.5	504215.0
chr1	61433991	61434207	61434099.0	967633.0
chr8	106903402	106903535	106903468.5	-16149.5
chr15	75397301	75397900	75397600.5	-49262.0
chr8	107109030	107109174	107109102.0	14053.5
chr2	74299649	74300074	74299861.5	-116953.0
chr1	96065838	96065961	96065899.5	-300645.5
chr15	34426304	34426665	34426484.5	1418.5
chr2	35863716	35863877	35863796.5	-128464.0
chr7	20462199	20462370	20462284.5	127178.0
chr2	106810495	106810711	106810603.0	-261440.0
chr8	73062030	73062273	73062151.5	-56211.5
chr10	117807561	117807842	117807701.5	228866.0
chr11	88218052	88218299	88218175.5	200478.0
chr11	105996014	105996179	105996096.5	-43869.0
chr1	118966506	118966611	118966558.5	-1241190.5
chr9	21558557	21558689	21558623.0	-6314.0
chr1	33613102	33613485	33613293.5	-18163.0
chr14	89915799	89916211	89916005.0	2089618.5
chr5	145275747	145275884	145275815.5	324769.5
chr6	46327876	46328030	46327953.0	-1435457.0
chr6	64630219	64630502	64630360.5	-362549.0
chrX	98323652	98323801	98323726.5	-145850.0
chr3	52759980	52760130	52760055.0	-29592.5
chr18	77436796	77437094	77436945.0	253939.0
chr8	70606990	70607164	70607077.0	588377.5
chr15	99642572	99642771	99642671.5	86509.5
chr5	108732422	108732652	108732537.0	-9412.5
chrX	161075959	161076136	161076047.5	255967.0
chr8	127689840	127689985	127689912.5	32074.0
chr10	76661807	76662432	76662119.5	-16506.0
chr2	91095919	91096236	91096077.5	-9310.0
chr8	90661558	90662525	90662041.5	-106344.0
chr8	107392779	107393075	107392927.0	213846.5
chr11	11898243	11898409	11898326.0	161323.5
chr5	122322222	122322461	122322341.5	29235.5
chr2	110405087	110405215	110405151.0	-416820.0
chr2	118860367	118861208	118860787.5	62147.0
chr2	172300629	172300767	172300698.0	104357.5
chr6	48573562	48573798	48573680.0	119304.5
chr6	85174493	85174720	85174606.5	-108515.0
chr11	67463451	67463842	67463646.5	45597.0
chr11	82432047	82432292	82432169.5	-145779.5
chr11	92227415	92227568	92227491.5	-1601929.5
chr14	65261177	65261402	65261289.5	201814.5
chr7	130227749	130228575	130228162.0	-23849.0
chr17	45615496	45615675	45615585.5	45090.5
chr3	38894020	38894181	38894100.5	510356.5
chr8	63621093	63621537	63621315.0	-81537.5
chr3	103181494	103181666	103181580.0	97627.5
chrX	103218340	103218585	103218462.5	11407.5
chrX	156939559	156941502	156940530.5	111978.5
chr9	109004207	109004348	109004277.5	19474.0
chr14	84844054	84844665	84844359.5	1104.5
chr14	101151564	101152434	101151999.0	-887564.0
chr2	154876010	154876367	154876188.5	-332.5
chr9	98908547	98908658	98908602.5	28212.0
chr10	52008926	52009562	52009244.0	55700.5
chr17	69546115	69546255	69546185.0	-220641.0
chr2	4638252	4639420	4638836.0	56916.0
chr2	112288594	112288761	112288677.5	-44792.0
chr1	153106241	153106500	153106370.5	145834.0
chr2	29735645	29735754	29735699.5	52873.5
chr17	63785141	63785288	63785214.5	-63921.0
chr2	156556397	156556779	156556588.0	10035.5
chr2	171786365	171786464	171786414.5	-315403.0
chr3	57540726	57541060	57540893.0	85429.0
chr6	39299070	39299316	39299193.0	-28397.5
chr8	108055762	108055899	108055830.5	15856.0
chr3	90057910	90059255	90058582.5	-178882.0
chr11	39027042	39027253	39027147.5	-1520139.0
chr1	120233947	120234128	120234037.5	26288.5
chr2	130467922	130468082	130468002.0	6383.0
chr6	128268485	128268670	128268577.5	-105916.5
chr11	100388381	100388572	100388476.5	54520.5
chr9	75697607	75697712	75697659.5	-130411.5
chr2	152452462	152452831	152452646.5	-143039.0
chrX	98278347	98278603	98278475.0	-191101.5
chr14	69648082	69648309	69648195.5	-132083.5
chr6	67648163	67648414	67648288.5	322170.5
chr9	118420504	118420674	118420589.0	-163521.5
chr15	45384030	45384138	45384084.0	1124614.0
chr2	170000065	170000174	170000119.5	-10035.5
chr1	174298998	174300164	174299581.0	4550.5
chrX	155351263	155351764	155351513.5	-197286.0
chr12	59903485	59903727	59903606.0	-237884.0
chr18	35731686	35731804	35731745.0	9625.5
chr5	48371821	48371976	48371898.5	2123588.5
chr1	105662499	105662646	105662572.5	1137745.5
chrX	110890308	110890407	110890357.5	591301.0
chr11	54224257	54224374	54224315.5	-112047.0
chr13	107997837	107998277	107998057.0	260904.0
chr3	103537869	103538454	103538161.5	-65363.0
chr8	90796065	90796794	90796429.5	28044.0
chr5	39046358	39047128	39046743.0	347700.5
chr19	32856281	32856423	32856352.0	24743.5
chr9	15513878	15514884	15514381.0	352217.5
chr3	107145860	107146221	107146040.5	64041.5
chr1	129333730	129334191	129333960.5	-319442.0
chr11	19972319	19972434	19972376.5	-40499.5
chr18	47525877	47526288	47526082.5	624456.5
chr2	93031959	93032147	93032053.0	146125.5
chr15	71860590	71860701	71860645.5	-973287.5
chr8	122290077	122290278	122290177.5	-144463.0
chr12	103213527	103214930	103214228.5	17966.5
chr4	93073623	93073910	93073766.5	-133743.0
chr9	98325772	98326239	98326005.5	-138085.5
chr9	13083775	13084462	13084118.5	-257342.0
chr14	84948471	84948924	84948697.5	105442.5
chr2	87700337	87700494	87700415.5	-2534900.0
chr18	77555727	77556001	77555864.0	372858.0
chr15	74367270	74367589	74367429.5	-215961.5
chrX	155849706	155850075	155849890.5	-66794.5
chr11	75276431	75276873	75276652.0	-47449.0
chr6	48015763	48015989	48015876.0	-20471.5
chrX	164588158	164588336	164588247.0	-489568.0
chr1	140742624	140743072	140742848.0	-117400.5
chr11	70469150	70469631	70469390.5	-13311.5
chr15	77587362	77587550	77587456.0	-16755.5
chr18	49912918	49913247	49913082.5	-2281.5
chr2	116804641	116804954	116804797.5	-19970.5
chr8	90063758	90064169	90063963.5	-704422.0
chrX	159266093	159266323	159266208.0	-976.5
chr15	73244749	73244876	73244812.5	-8710.0
chr16	82664818	82665005	82664911.5	-2070758.0
chr2	179745505	179745635	179745570.0	-14226.0
chr3	83843363	83844745	83844054.0	-95381.5
chr11	119891604	119891787	119891695.5	-56388.0
chr17	66868556	66869234	66868895.0	408018.5
chr1	190535704	190536359	190536031.5	-295442.5
chr14	74804857	74804987	74804922.0	-327252.0
chr4	80669435	80669818	80669626.5	1019830.5
chr9	75236143	75236834	75236488.5	-42745.5
chr2	32458421	32458568	32458494.5	19379.0
chr16	72357146	72357238	72357192.0	-2986723.5
chr11	74648225	74648747	74648486.0	3560.0
chrX	7187672	7188368	7188020.0	5501.5
chr1	79854590	79855583	79855086.5	-171851.5
chr2	26771529	26772014	26771771.5	-152.0
chr1	109027456	109027629	109027542.5	371470.0
chr15	96115172	96115600	96115386.0	8907.5
chr6	132920728	132920975	132920851.5	-371114.0
chr3	151769635	151770283	151769959.0	-132010.5
chr9	84207217	84207458	84207337.5	388613.5
chr15	41582988	41583337	41583162.5	-37449.5
chr5	139816685	139816876	139816780.5	-23696.5
chr1	155551421	155551632	155551526.5	-196367.0
chr15	12023497	12023647	12023572.0	-87603.5
chrX	68128078	68128356	68128217.0	397889.5
chr16	6842570	6842713	6842641.5	1608750.0
chr3	156770980	156771168	156771074.0	-426469.5
chr6	136901575	136901982	136901778.5	125198.5
chr1	22269292	22269448	22269370.0	-1073395.5
chr8	14015106	14015418	14015262.0	229406.5
chr1	195209020	195209325	195209172.5	347537.5
chr11	78054214	78054329	78054271.5	-5090.0
chr1	160232579	160232723	160232651.0	1263259.0
chr11	113589365	113589633	113589499.0	-940764.0
chr6	57587478	57587901	57587689.5	-65587.5
chr14	16619739	16619928	16619833.5	-593044.0
chr3	116604410	116604602	116604506.0	65392.5
chr7	106585112	106585301	106585206.5	-46730.5
chr16	93975359	93975709	93975534.0	91307.5
chr2	68807174	68807304	68807239.0	107759.5
chr14	84556003	84556238	84556120.5	-287134.5
chr3	51365261	51365592	51365426.5	-109283.0
chr19	49687427	49687697	49687562.0	1693628.0
chr8	125624233	125624658	125624445.5	34953.0
chr9	67061211	67061352	67061281.5	199797.5
chr1	51852841	51853007	51852924.0	286828.0
chrY	1714039	1714208	1714123.5	-76515.0
chr7	70069665	70069793	70069729.0	-972178.0
chrX	117994306	117994425	117994365.5	-1516613.5
chr19	37772066	37772547	37772306.5	29457.5
chr11	114730528	114730639	114730583.5	193797.0
chr9	119339463	119339755	119339609.0	72889.0
chrX	66028198	66028303	66028250.5	-46107.5
chr14	120398783	120398862	120398822.5	-478713.0
chr2	99908366	99908503	99908434.5	304875.5
chrX	142750877	142751064	142750970.5	205566.5
chr15	12818782	12818953	12818867.5	-7355.5
chr16	8773232	8773549	8773390.5	26618.5
chr6	66959450	66959888	66959669.0	-26988.5
chr11	74656821	74657046	74656933.5	-4811.0
chr9	82955512	82955712	82955612.0	-772757.0
chrX	71141192	71141355	71141273.5	-19130.0
chr9	115457987	115458431	115458209.0	239274.0
chr2	126540516	126540616	126540566.0	-133108.5
chr3	3664366	3664572	3664469.0	-98214.5
chrX	51100835	51101103	51100969.0	658918.5
chr2	65256139	65256435	65256287.0	2763500.5
chr4	129190503	129191293	129190898.0	58120.0
chr7	50423519	50423870	50423694.5	-144795.0
chr10	69756896	69757343	69757119.5	383747.5
chr16	16855629	16855751	16855690.0	-15333.5
chr7	52376742	52377388	52377065.0	-7145.0
chr3	66706063	66706192	66706127.5	-79114.0
chr3	55227831	55227976	55227903.5	311637.0
chr14	99543427	99543809	99543618.0	44587.5
chr16	17124193	17124616	17124404.5	-7869.5
chr5	138082339	138083036	138082687.5	12424.0
chr9	100982392	100982538	100982465.0	-17550.5
chr9	79564834	79565001	79564917.5	-42698.5
chr3	34192439	34192718	34192578.5	493617.0
chr1	87520468	87522595	87521531.5	-78800.0
chr9	51942821	51942959	51942890.0	-33738.5
chr9	103087266	103087512	103087389.0	-22873.5
chr14	76637185	76637282	76637233.5	84690.0
chr7	79307166	79307943	79307554.5	-1354984.5
chr3	110708821	110708960	110708890.5	2065923.5
chr16	49753671	49753780	49753725.5	26646.5
chr18	32574005	32574939	32574472.0	251611.5
chr3	154209285	154209575	154209430.0	-546937.5
chr7	80520031	80520996	80520513.5	-142025.5
chr8	94321499	94321674	94321586.5	484246.5
chr3	72155766	72155851	72155808.5	-3192620.0
chr15	49387705	49387795	49387750.0	-2267148.0
chr1	182863864	182864371	182864117.5	-2918.5
chr3	85805782	85806722	85806252.0	-106477.5
chr5	91032763	91032883	91032823.0	220450.0
chr17	74429696	74429850	74429773.0	-248876.5
chr18	29522749	29522851	29522800.0	-2547818.0
chr1	20858906	20859101	20859003.5	48749.5
chr7	108506045	108506216	108506130.5	9598.0
chr15	6696246	6696926	6696586.0	1552022.5
chr6	37249486	37250356	37249921.0	-142311.0
chr3	152280597	152280700	152280648.5	-96636.0
chr7	75371988	75372222	75372105.0	156405.0
chr14	33670149	33670394	33670271.5	-590052.5
chr18	42555886	42556027	42555956.5	-1081477.5
chr2	25519200	25519299	25519249.5	55516.0
chr6	8901027	8901736	8901381.5	441332.5
chr17	89028481	89028668	89028574.5	147433.0
chr7	133699779	133699894	133699836.5	-27058.5
chr11	53882705	53882853	53882779.0	-31665.5
chrX	36807131	36807343	36807237.0	818897.5
chr7	19857516	19858241	19857878.5	14988.0
chr19	37450253	37450402	37450327.5	-460.5
chr9	21578826	21579035	21578930.5	13993.5
chr16	96336502	96336670	96336586.0	-12889.0
chr18	7001206	7002171	7001688.5	226842.0
chr8	97739077	97739262	97739169.5	-39713.0
chr9	121186251	121186439	121186345.0	-365.0
chr8	23970169	23971032	23970600.5	266535.0
